UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
2732,M2731,L,300.21154076704823,309.5461164011509,1289.1697206817107,30.203888081914958,1,0,No Failure
2733,M2732,L,299.33644245645576,309.1006267986581,1969.4071895892594,34.97424276361512,146,0,No Failure
2734,M2733,H,296.9428174074814,310.61024425778953,1820.7739450887088,67.80026223238949,110,0,No Failure
2735,M2734,H,300.62107927582844,311.6076173868245,1516.642607254423,31.7786731167847,190,0,No Failure
2736,M2735,M,297.76956554405814,310.4163962587439,1936.1640237533552,52.86390077163001,194,0,No Failure
2737,M2736,H,298.41373067277215,311.26042939922326,1626.4800089909954,37.71293844309267,221,0,No Failure
2738,M2737,L,297.61850839852667,311.67663534063695,1413.8307164768364,40.601399923097226,96,0,No Failure
2739,M2738,H,299.0792153346867,309.0781413200724,1681.2905081039596,38.688321929465054,22,1,No Failure
2740,M2739,L,299.944061171026,310.9383913340596,1579.7286943593303,44.257006214806665,25,0,No Failure
2741,M2740,L,300.5472291623314,308.47652949069646,1667.5713556552798,24.202468235010244,29,0,No Failure
2742,M2741,L,298.7989867291721,310.42490253178636,1226.1816280687567,41.86260457398191,18,0,No Failure
2743,M2742,L,302.1385674127904,309.9286821094852,1337.937168560546,35.96638150635436,166,0,No Failure
2744,M2743,L,299.5835894840201,311.2429502030421,1797.694166024635,21.369261050560038,89,0,No Failure
2745,M2744,M,298.42455513346897,311.1722515129848,1838.6274983128112,51.20889027689222,223,0,No Failure
2746,M2745,M,300.45258453448685,310.5697833505344,1783.022545393611,18.924972333382023,105,0,No Failure
2747,M2746,L,303.92710566708763,310.2984278994828,1943.7293807173714,61.48446230392711,27,0,No Failure
2748,M2747,L,300.6703211330702,310.50836867672194,1615.4736596427726,46.16953185154208,126,0,No Failure
2749,M2748,M,299.27428874525276,310.06177087137655,1601.4166725660862,26.39004211222283,200,0,No Failure
2750,M2749,M,296.9450772877626,309.9388042588921,1317.3586197552374,53.38093648017205,60,0,No Failure
2751,M2750,L,299.56117535805583,311.44257817225247,1383.893711830739,32.49620532308237,175,0,No Failure
2752,M2751,M,300.46985625017624,311.56288981967816,1102.3478155380897,32.951761171198335,94,1,No Failure
2753,M2752,L,299.22483821748887,309.8583408022978,1435.7027975264587,21.990296872307432,206,0,No Failure
2754,M2753,L,296.669230723518,310.23763640301075,1088.2947822333504,31.360371001069275,95,0,No Failure
2755,M2754,H,298.29886922099314,310.08165522477276,1716.1932341727388,32.53831228101539,140,0,No Failure
2756,M2755,L,302.9090769217755,308.3883015580628,1577.6797737100906,48.18146085625209,85,0,No Failure
2757,M2756,L,302.8680020074609,309.663564422388,1094.766150720782,51.67193866129257,231,0,No Failure
2758,M2757,M,298.22672166159083,311.5997042010481,1462.0272615673036,27.592112213557563,122,0,No Failure
2759,M2758,M,301.34551357439886,309.2502241249682,1893.5311244697,42.705399693578784,138,0,No Failure
2760,M2759,L,297.64285443045964,312.1145434623013,1474.8667698328513,21.59745346742495,96,0,No Failure
2761,M2760,L,302.80863256398993,311.1721263095894,1300.3258112724016,42.74344774888692,215,0,No Failure
2762,M2761,L,300.4904716957885,310.4014981505462,1142.8995461389518,61.620801807409194,167,1,No Failure
2763,M2762,M,301.89928299723306,310.56084328597643,1148.8706775112223,22.201875711958024,107,0,No Failure
2764,M2763,L,296.5698133056349,309.08279330366497,1607.1159935712003,29.85333457833167,178,0,No Failure
2765,M2764,L,301.3552742038498,309.7347712477753,1413.2254755350511,47.27275214573621,69,0,No Failure
2766,M2765,H,299.984651872631,311.44139911032175,1429.8011716801122,48.45194474970161,207,0,No Failure
2767,M2766,L,301.7038581415817,309.38547066082646,1414.050667311206,30.588832549259948,157,0,No Failure
2768,M2767,L,301.8297355961957,311.0611317569488,1471.9520101070514,54.735817353580956,126,0,No Failure
2769,M2768,L,300.1315693789495,308.6229598105629,1254.5674002593905,31.84421567527327,157,0,No Failure
2770,M2769,M,298.7983407218082,308.80184158752496,1563.2209987378756,56.734676076029984,205,0,No Failure
2771,M2770,L,301.559392364359,311.9013846655863,1215.4587512486612,44.68651688040924,181,0,No Failure
2772,M2771,L,299.87969100118977,309.98816285375966,1348.8315083917491,52.7121505203703,6,0,No Failure
2773,M2772,M,298.2544300929447,309.4615001130057,1702.1655395330247,43.70828126265461,66,0,No Failure
2774,M2773,L,298.15969553708464,311.36274082699896,1575.2409999450379,46.5696410435433,222,0,No Failure
2775,M2774,L,297.04567116737525,311.2458215549635,1637.1363692402765,47.10132526579237,137,0,No Failure
2776,M2775,L,298.9794176808739,310.92075456525725,1930.0776785635771,51.44786542633394,224,0,No Failure
2777,M2776,L,302.20538409214873,309.4301020805879,1488.0691979391006,39.67172199842568,60,0,No Failure
2778,M2777,L,300.35565959941084,309.71308242406235,1504.2920520049956,31.000961649145516,120,0,No Failure
2779,M2778,L,298.94046458815393,310.31162882372473,1447.1358088299319,39.21060872997003,101,0,No Failure
2780,M2779,L,301.60971187636017,310.6943993421472,1411.3171705215705,33.325121687590666,36,0,No Failure
2781,M2780,L,298.3350467565532,309.49151642598144,1297.8818345212426,33.979278921624356,14,0,No Failure
2782,M2781,M,300.1907005486656,310.1707371106207,1516.8129622391705,56.547772398004085,49,0,No Failure
2783,M2782,H,299.640739254549,310.2673913007974,1571.0097213192312,46.22727890756346,3,0,No Failure
2784,M2783,M,301.5582612511767,311.28676975637524,1582.1540678385793,45.767374822329145,100,0,No Failure
2785,M2784,M,296.845543258161,310.7544658289351,1512.8727653734156,50.72643542421126,169,0,No Failure
2786,M2785,L,298.2996045083707,308.49319835516474,1685.2341609639964,46.17510492765394,195,0,TWF
2787,M2786,H,296.7235086818109,309.7863696915146,1505.8873381484775,58.67077494833775,9,0,No Failure
2788,M2787,L,299.4808065563815,309.0712166300166,1418.1396223532076,19.05355671687216,243,0,No Failure
2789,M2788,H,302.42285500726484,310.5680874206117,1314.6023636050963,30.024073882032223,122,0,No Failure
2790,M2789,H,298.9891055806929,310.92315335050506,1190.2049576844142,32.99328151826829,149,1,No Failure
2791,M2790,M,298.9786321236087,310.1015559856102,1792.083035587297,26.242835225291028,126,0,No Failure
2792,M2791,H,301.74344884836825,309.73187296937215,1360.1890749025338,41.12922771321293,158,0,No Failure
2793,M2792,L,302.1370991169106,310.069169793036,1314.8665713425414,41.59932695429965,227,1,No Failure
2794,M2793,L,299.8228578654624,310.20891927347776,1416.4923543346054,59.75336238618879,75,0,No Failure
2795,M2794,L,301.3694297080998,309.3599003482831,1444.3222426932407,49.03789141852706,200,0,No Failure
2796,M2795,L,297.8460909182441,308.7812888992306,1827.7024871805547,34.92473568511924,27,1,No Failure
2797,M2796,L,302.7559486678508,307.9498609574446,1434.3705793817658,44.94359480497414,97,0,No Failure
2798,M2797,M,304.2974125878741,311.2671821317389,2026.6767130803287,21.730198795713562,196,0,No Failure
2799,M2798,H,301.04243158237745,310.49636624363495,1512.7394409306364,41.422552264960686,221,0,No Failure
2800,M2799,L,295.8313367573144,310.36251101134417,1911.4056497942515,40.88787314611972,207,0,No Failure
2801,M2800,M,298.88353947520443,311.265198887953,1678.7858562861443,30.979026026350322,18,0,No Failure
2802,M2801,H,301.22565064333867,308.74453199030756,1572.2074839689524,37.98802631271045,247,0,No Failure
2803,M2802,H,299.1570340056673,308.264369124145,1815.5696266474974,33.07462510723483,77,0,No Failure
2804,M2803,H,302.5443971085002,310.38423191651907,1724.44595878806,30.67454681777738,46,0,No Failure
2805,M2804,L,301.1763145288717,310.29327137544345,1626.9358168372178,46.74499140527875,114,1,No Failure
2806,M2805,H,298.5870489984684,308.26869319032727,1963.5188019543384,50.33911193815004,151,1,RNF
2807,M2806,M,300.06452962154253,310.35952106214046,1400.3214576092755,45.09995540981479,183,0,No Failure
2808,M2807,L,298.2123335587218,309.5997770476004,1301.0172648076536,35.61895330580417,113,0,No Failure
2809,M2808,L,299.6348302431751,309.19291194026243,1364.7538516376092,33.374464034013144,10,0,No Failure
2810,M2809,M,298.8908135191349,309.6665762917176,1850.454638016711,35.93000017313568,76,0,HDF
2811,M2810,L,302.34952360046606,307.5584714290815,1790.1520042172192,37.79992105811308,73,0,No Failure
2812,M2811,M,304.23202411366196,309.40862577660806,1394.9476201039229,31.279097418082095,220,0,No Failure
2813,M2812,M,297.1376233335285,309.2957054305158,1029.0697424812267,50.53823987176021,230,0,No Failure
2814,M2813,L,296.15356742758047,310.55710244693614,1458.8309927242556,37.97726268609583,90,0,No Failure
2815,M2814,L,299.50965515629724,309.8417698634891,1297.3471382817456,47.64880849978405,53,0,No Failure
2816,M2815,M,296.96316860234265,310.63886887367886,1401.212805702109,26.000791575944113,58,0,No Failure
2817,M2816,L,300.0924232073418,307.4504606552633,1289.1181904508164,33.11659508672011,192,0,No Failure
2818,M2817,L,301.4978722276119,309.16090177742893,1178.0923846041953,48.593933971525686,31,0,No Failure
2819,M2818,L,302.98828379453363,310.55599705157147,1876.6408736661801,48.73545976417361,145,0,No Failure
2820,M2819,L,300.4027891174306,309.69113536942683,1363.2663592113163,27.974700551911564,131,0,No Failure
2821,M2820,H,299.6136895503008,310.84546053297436,1782.5335606518333,43.03068875997446,207,0,No Failure
2822,M2821,L,296.04323016685385,308.19539709061075,1455.7258180306285,43.29314278551812,81,0,No Failure
2823,M2822,M,300.0523702983716,310.73111083968945,1273.8391590895112,32.917866212968846,212,0,No Failure
2824,M2823,L,300.14257452109894,309.36086078221496,1601.8136779858005,43.5699799302955,178,0,No Failure
2825,M2824,L,301.2779136284255,309.2638029156173,1421.7886286134142,24.195483003087993,174,0,No Failure
2826,M2825,M,298.5830237969418,310.99104704692746,1458.5797788673506,30.73108147029366,53,0,No Failure
2827,M2826,M,299.1298947995283,311.1619011299565,1528.9811868679535,45.98957945656158,152,0,No Failure
2828,M2827,L,297.04399548939165,311.0346996960873,1337.557432850262,40.29500258700289,125,1,No Failure
2829,M2828,L,295.4174143862319,312.03864192504824,1175.7727291759281,40.81420327585318,137,0,No Failure
2830,M2829,L,297.7830058184064,311.26680360844335,1489.7460770531325,38.24917315214375,134,0,No Failure
2831,M2830,L,296.859348371494,309.2045634162677,1692.7835405267672,45.369025815324164,125,0,No Failure
2832,M2831,M,300.67342459084125,310.14163812813564,1319.6817482176489,45.85096893413014,244,0,No Failure
2833,M2832,L,298.96373188666627,309.63980209151504,1530.792453253127,47.91498112755979,192,0,HDF
2834,M2833,L,298.92352573985045,312.02908985994907,1801.1014297098393,41.25669200261843,96,0,No Failure
2835,M2834,L,298.0311739076496,311.1048699546987,1482.0470225452304,36.1158815956947,224,0,No Failure
2836,M2835,H,293.5348691349751,309.81111986328654,1517.2188743591719,34.42983590480343,18,0,No Failure
2837,M2836,H,303.0166214974951,310.877909797753,1511.0424707200773,29.431533419437088,134,0,TWF
2838,M2837,L,297.9994589544464,308.7678015336869,1363.531114821388,35.97210178631479,238,0,No Failure
2839,M2838,M,299.1751598603002,310.2502617376455,1301.3290963133247,33.936156769571696,44,0,No Failure
2840,M2839,L,297.09021566942135,309.0620775073969,1302.147526135785,56.01578754257833,104,0,No Failure
2841,M2840,L,301.9438606868813,308.3114077993726,1573.6366394014547,29.530624088189963,205,0,No Failure
2842,M2841,M,300.28685787407466,310.78453623752984,1651.5744723865487,50.37362117483397,37,0,No Failure
2843,M2842,H,298.34726942946827,310.90859109518755,1661.0164476875705,37.32262056675179,134,0,No Failure
2844,M2843,H,299.21554077731196,310.457212636212,1424.2914292489074,37.93527045909491,173,0,No Failure
2845,M2844,L,303.35635984424977,309.8170329594335,1718.6617081861293,44.01188090611392,234,0,No Failure
2846,M2845,L,299.8540611362374,308.7336413451536,1561.4727639020853,25.81462447876892,66,0,No Failure
2847,M2846,M,299.6365329247682,308.83865312928276,1514.1484443582037,32.00024931719855,74,0,No Failure
2848,M2847,L,298.11723702772144,309.0307200202612,832.128667479283,27.588612200487148,7,0,No Failure
2849,M2848,L,296.2108376990554,309.7663267082751,1336.5180776787233,36.19741697156457,89,0,No Failure
2850,M2849,L,299.6799226528413,311.07617873360493,1195.7804195525448,30.908048582201506,101,0,No Failure
2851,M2850,M,300.65097022464926,311.06040421107866,1625.4147014128218,53.17143177305793,2,0,No Failure
2852,M2851,L,302.19916892865535,308.3514324003871,1519.0066663860066,34.16656525999238,92,0,No Failure
2853,M2852,L,295.5030069310007,309.30676666328304,1285.6027227229783,16.21504159771544,11,0,No Failure
2854,M2853,H,297.74980734595397,309.27983898042817,1560.8725116935323,36.655672094019586,81,0,No Failure
2855,M2854,L,298.8385178188871,307.46841687149873,1215.3015267587305,48.074554219267824,248,0,No Failure
2856,M2855,L,299.9930383028536,310.5661209469499,1291.2473803464832,56.30268451456185,170,0,No Failure
2857,M2856,L,299.70993261694315,309.7538401756815,1357.955733827012,37.705067797139606,134,0,No Failure
2858,M2857,L,299.75662262862545,309.88685746336904,1608.027264368973,34.83099931963451,93,0,No Failure
2859,M2858,L,300.8161921171399,311.3458710583756,1779.8883358407807,39.85548038399473,233,0,No Failure
2860,M2859,L,298.19341377844177,310.08830901328434,1382.798310331213,44.15056139535103,47,0,No Failure
2861,M2860,M,301.86828288446736,309.569269535034,1764.4917283216555,28.711159927938702,249,1,No Failure
2862,M2861,L,300.86690488339895,310.57207762100495,1509.480710122292,37.55549638515515,207,0,RNF
2863,M2862,H,299.36033547174384,311.0588718465756,1547.2276321850445,39.50465436314791,238,0,No Failure
2864,M2863,L,303.2018159837778,310.2964675660492,1487.2390884545111,40.45803255892727,44,0,No Failure
2865,M2864,L,303.11283207114354,310.68918959869814,1460.537249322787,38.554570153012676,24,0,No Failure
2866,M2865,L,301.8657907103876,309.8544323502571,1587.860007347785,30.642179945041462,3,0,No Failure
2867,M2866,L,293.96288645886443,309.9181422536403,1648.0642372364089,43.38742658437004,131,0,No Failure
2868,M2867,M,303.157890185436,310.1130207102988,1323.0777392728294,39.554272339517944,229,0,No Failure
2869,M2868,L,301.5895170449439,309.2468790495673,1462.1399060860988,39.529954499044706,177,0,No Failure
2870,M2869,L,304.01281727542585,309.4319383856304,1833.855019444653,29.17471854110674,185,0,No Failure
2871,M2870,M,302.47492918346705,311.3778796418185,1535.4377308637047,46.40187822490312,192,0,No Failure
2872,M2871,H,303.1566853549946,312.0079560958623,1557.3387708858297,30.520647104822476,125,0,No Failure
2873,M2872,M,301.75730970036074,311.5921979140382,1733.4537077934854,56.164379006973945,105,0,No Failure
2874,M2873,L,302.69738639729104,308.6767426432315,1399.7511001430676,28.207454301607086,194,0,No Failure
2875,M2874,M,303.9882474814689,308.580142465415,1493.2078756197495,47.62215943520178,155,0,No Failure
2876,M2875,L,300.4331094767564,308.80929056805485,1663.368979319716,20.91816725455258,109,0,RNF
2877,M2876,L,296.8555389118437,310.1343874418795,1747.7804462556685,17.416932779379756,202,0,No Failure
2878,M2877,L,299.3850781999697,307.1912754076423,1026.9713412989172,34.45232905658577,164,0,No Failure
2879,M2878,L,300.77989119876685,309.4111984333805,1352.6662418209253,17.402994271926197,129,0,No Failure
2880,M2879,L,300.14977516874313,311.4070992891611,1300.326938730145,47.297231505807616,72,0,No Failure
2881,M2880,L,297.50687606768116,310.9824388307289,1475.2349793215903,39.78196540888642,60,0,No Failure
2882,M2881,M,296.73786474961,309.4909053494265,1315.4654446813065,54.01030628051153,208,0,No Failure
2883,M2882,L,298.5176746627303,309.56664455882935,1632.8210999019816,38.32806601974733,223,0,No Failure
2884,M2883,L,301.6154791119683,310.5672417068069,1534.4820682097802,42.431502476666104,124,0,No Failure
2885,M2884,L,303.16067954164595,310.9352687552442,1677.838033870833,37.318054532509215,50,0,No Failure
2886,M2885,H,301.83313522755543,309.46686273226027,1690.6015914747136,31.26069456023683,30,0,No Failure
2887,M2886,L,302.1148545742283,309.76563397828056,1635.8172036831697,35.93225649126278,84,0,No Failure
2888,M2887,L,299.8383688536729,309.43399027147996,1432.841889777995,27.960474747582182,208,0,No Failure
2889,M2888,M,296.51583508458805,308.6686505586248,1520.8555077513247,43.87418590306207,243,0,No Failure
2890,M2889,M,299.0895588382346,309.7802562519782,1407.8252189360396,36.92152583397325,233,0,No Failure
2891,M2890,L,299.4824711762552,309.70407245979123,1227.0529372060419,38.997524101013646,208,0,No Failure
2892,M2891,M,299.00589502632863,308.73935588401133,1690.757569417543,68.2373027427889,42,0,No Failure
2893,M2892,M,300.1093897307492,310.64608093763775,1483.1870745461406,35.96950211145547,218,0,No Failure
